ticker,sector,signal_type,current_price,target_price,stop_loss,buy_strength,sell_strength,volume,position_size,risk_per_share,ema_50,ema_trend,rsi,inside_bar_data,timestamp
RVNL,Realty,STRONG_SELL,324.25,322.25,325.25,0.0,0.07704160246533129,2543,1000,1.0,326.98798962374246,BEARISH,43.750059604985836,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 325.25, 'mother_bar_low': 324.5, 'inside_bar_high': 324.95001220703125, 'inside_bar_low': 324.54998779296875, 'breakout_signal': 'BEARISH_BREAKOUT', 'bars_since_inside': 3}",08:31:37
KPITTECH,I.T,HOLD,1205.699951171875,1205.699951171875,1205.699951171875,0.0,0.0,15497,0,0.0,1208.6235826805703,BEARISH,58.823459013744866,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
MARICO,FMCG,HOLD,733.1500244140625,733.1500244140625,733.1500244140625,0.0,0.0,681,0,0.0,736.422184884487,BEARISH,48.2598647316725,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 733.4000244140625, 'mother_bar_low': 732.6500244140625, 'inside_bar_high': 733.1500244140625, 'inside_bar_low': 732.7000122070312, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
IRCTC,Miscellaneous,HOLD,724.25,724.25,724.25,0.0,0.0,382,0,0.0,726.5861325220327,BEARISH,70.54259164632185,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 725.0999755859375, 'mother_bar_low': 723.9500122070312, 'inside_bar_high': 724.5999755859375, 'inside_bar_low': 724.0999755859375, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:37
360ONE,Finance,HOLD,1080.0,1080.0,1080.0,0.0,0.0,404,0,0.0,1081.8680994377228,BEARISH,39.719698136454646,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
SBICARD,Finance,HOLD,824.5499877929688,824.5499877929688,824.5499877929688,0.0,0.0,205,0,0.0,823.550572646874,BULLISH,16.101835185070243,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 825.7000122070312, 'mother_bar_low': 823.2000122070312, 'inside_bar_high': 825.0, 'inside_bar_low': 824.25, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:37
MAXHEALTH,Pharmaceuticals,HOLD,1236.5999755859375,1236.5999755859375,1236.5999755859375,0.0,0.0,13012,0,0.0,1239.4920462414846,BEARISH,37.662296485359626,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
BANKBARODA,Bank,WEAK_SELL,241.35000610351562,241.1999969482422,241.8000030517578,0.0,0.09305147695673616,40728,2222,0.4499969482421875,243.7502178474451,BEARISH,28.337365413684296,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 241.8000030517578, 'mother_bar_low': 241.1999969482422, 'inside_bar_high': 241.5, 'inside_bar_low': 241.35000610351562, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
BANKINDIA,Bank,HOLD,116.05999755859375,116.05999755859375,116.05999755859375,0.0,0.0,440,0,0.0,116.24701743214939,BEARISH,44.390149499250086,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
CAMS,Financial Services,HOLD,3902.300048828125,3902.300048828125,3902.300048828125,0.0,0.0,102,0,0.0,3890.685354644947,BULLISH,51.948128419755776,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 3903.5, 'mother_bar_low': 3893.10009765625, 'inside_bar_high': 3903.10009765625, 'inside_bar_low': 3901.199951171875, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
GAIL,Industrials,HOLD,177.00999450683594,177.00999450683594,177.00999450683594,0.0,0.0,7144,0,0.0,177.05082162214148,BEARISH,55.42148740072556,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 177.11000061035156, 'mother_bar_low': 176.94000244140625, 'inside_bar_high': 177.0500030517578, 'inside_bar_low': 177.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
ANGELONE,Services,HOLD,2521.0,2521.0,2521.0,0.0,0.0,2686,0,0.0,2588.3158592151185,BEARISH,28.49454838201578,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
ICICIBANK,Bank,WEAK_BUY,1440.199951171875,1441.0,1439.5999755859375,0.02083827438567792,0.0,9256,1666,0.5999755859375,1437.7024426627463,BULLISH,67.08850979664999,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1441.0, 'mother_bar_low': 1439.5999755859375, 'inside_bar_high': 1440.4000244140625, 'inside_bar_low': 1440.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
MAZDOCK,Aerospace & Defence,HOLD,2730.800048828125,2730.800048828125,2730.800048828125,0.0,0.0,156,0,0.0,2756.7652386650043,BEARISH,50.73182350489271,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 2735.699951171875, 'mother_bar_low': 2730.0, 'inside_bar_high': 2730.800048828125, 'inside_bar_low': 2730.10009765625, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
CYIENT,I.T,STRONG_BUY,1231.300048828125,1234.10009765625,1229.9000244140625,0.03249853002910785,0.0,175,714,1.4000244140625,1228.7039379262158,BULLISH,61.68229630136674,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1230.9000244140625, 'mother_bar_low': 1229.9000244140625, 'inside_bar_high': 1230.4000244140625, 'inside_bar_low': 1230.0, 'breakout_signal': 'BULLISH_BREAKOUT', 'bars_since_inside': 3}",08:31:37
AXISBANK,Bank,HOLD,1071.5,1071.5,1071.5,0.0,0.0,7349,0,0.0,1077.5749955983395,BEARISH,28.205449224557512,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1071.9000244140625, 'mother_bar_low': 1071.0, 'inside_bar_high': 1071.5999755859375, 'inside_bar_low': 1071.199951171875, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
HCLTECH,I.T,HOLD,1472.0,1472.0,1472.0,0.0,0.0,5453,0,0.0,1482.0584889249217,BEARISH,45.25536388908689,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
JINDALSTEL,Metals,WEAK_SELL,998.9500122070312,998.2999877929688,999.75,0.0,0.04000939199643661,590,1250,0.79998779296875,1005.5577893673839,BEARISH,53.11369561037555,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 999.75, 'mother_bar_low': 998.2999877929688, 'inside_bar_high': 999.2999877929688, 'inside_bar_low': 998.75, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
NATIONALUM,Metals,STRONG_SELL,189.9499969482422,189.1499786376953,190.35000610351562,0.0,0.005269406859980534,2364,2499,0.4000091552734375,190.9360500657777,BEARISH,31.343090961541378,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 190.35000610351562, 'mother_bar_low': 189.9600067138672, 'inside_bar_high': 190.27999877929688, 'inside_bar_low': 190.02999877929688, 'breakout_signal': 'BEARISH_BREAKOUT', 'bars_since_inside': 2}",08:31:37
INDUSINDBK,Bank,HOLD,761.5,761.5,761.5,0.0,0.0,4964,0,0.0,771.0716233837003,BEARISH,34.94638122489697,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:37
GLENMARK,Pharmaceuticals,HOLD,1935.800048828125,1935.800048828125,1935.800048828125,0.0,0.0,1128,0,0.0,1942.511058358078,BEARISH,37.339127746910904,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1938.199951171875, 'mother_bar_low': 1934.4000244140625, 'inside_bar_high': 1938.0, 'inside_bar_low': 1936.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 3}",08:31:37
ZYDUSLIFE,Pharmaceuticals,WEAK_BUY,989.8499755859375,991.25,989.7000122070312,0.007576203751469682,0.0,40,6668,0.14996337890625,988.4387162609247,BULLISH,56.249682111794925,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 991.25, 'mother_bar_low': 989.7000122070312, 'inside_bar_high': 989.8499755859375, 'inside_bar_low': 989.75, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:37
GODREJCP,FMCG,WEAK_BUY,1261.0,1263.5,1259.199951171875,0.07147589334202975,0.0,50234,555,1.800048828125,1248.3908561061796,BULLISH,58.54695504293301,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1263.5, 'mother_bar_low': 1259.199951171875, 'inside_bar_high': 1262.199951171875, 'inside_bar_low': 1260.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:38
TVSMOTOR,Auto,HOLD,3289.199951171875,3289.199951171875,3289.199951171875,0.0,0.0,868,0,0.0,3271.9782667478303,BULLISH,46.62453451179752,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 3292.800048828125, 'mother_bar_low': 3288.300048828125, 'inside_bar_high': 3291.0, 'inside_bar_low': 3289.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
BSOFT,I.T,HOLD,377.3500061035156,377.3500061035156,377.3500061035156,0.0,0.0,0,0,0.0,379.88708207335463,BEARISH,40.19603149907849,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 377.5, 'mother_bar_low': 377.1000061035156, 'inside_bar_high': 377.3500061035156, 'inside_bar_low': 377.3500061035156, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
UNITDSPR,FMCG,WEAK_BUY,1334.300048828125,1334.800048828125,1332.699951171875,0.06003217959312581,0.0,191,624,1.60009765625,1331.6044650903211,BULLISH,77.0837836806836,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1334.800048828125, 'mother_bar_low': 1332.699951171875, 'inside_bar_high': 1334.300048828125, 'inside_bar_low': 1333.800048828125, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
PNB,Bank,WEAK_SELL,106.11000061035156,106.08000183105469,106.20999908447266,0.0,0.04707582853925144,28954,10000,0.09999847412109375,106.90638886176039,BEARISH,29.926824378508428,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 106.20999908447266, 'mother_bar_low': 106.08000183105469, 'inside_bar_high': 106.16999816894531, 'inside_bar_low': 106.11000061035156, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
BHARTIARTL,Telecom,WEAK_BUY,1929.0999755859375,1929.5,1927.5999755859375,0.03890848773081254,0.0,4118,666,1.5,1928.2171001274257,BULLISH,52.982396025185245,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1929.5, 'mother_bar_low': 1927.5999755859375, 'inside_bar_high': 1929.0999755859375, 'inside_bar_low': 1927.9000244140625, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
OFSS,I.T,HOLD,8653.0,8653.0,8653.0,0.0,0.0,12,0,0.0,8704.379480760945,BEARISH,33.7950138504155,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 8661.0, 'mother_bar_low': 8650.0, 'inside_bar_high': 8656.5, 'inside_bar_low': 8652.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
UNIONBANK,Bank,WEAK_SELL,136.0800018310547,135.9600067138672,136.3699951171875,0.0,0.10632591351331028,3562,3448,0.2899932861328125,136.90360664231613,BEARISH,33.55936937496121,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 136.3699951171875, 'mother_bar_low': 135.9600067138672, 'inside_bar_high': 136.1300048828125, 'inside_bar_low': 136.0500030517578, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
GRANULES,Pharmaceuticals,WEAK_BUY,461.6000061035156,462.1499938964844,460.45001220703125,0.12487717081081381,0.0,1278,869,1.149993896484375,460.60467145702023,BULLISH,64.97010365042469,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 462.1499938964844, 'mother_bar_low': 460.45001220703125, 'inside_bar_high': 461.79998779296875, 'inside_bar_low': 461.1499938964844, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
CANBK,Bank,HOLD,110.44999694824219,110.44999694824219,110.44999694824219,0.0,0.0,23010,0,0.0,111.20797056398172,BEARISH,27.741900552268632,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
MARUTI,Auto,HOLD,14352.0,14352.0,14352.0,0.0,0.0,707,0,0.0,14275.47807169274,BULLISH,79.11392405063292,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 14355.0, 'mother_bar_low': 14316.0, 'inside_bar_high': 14353.0, 'inside_bar_low': 14345.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
JSL,Metals,HOLD,777.2000122070312,777.2000122070312,777.2000122070312,0.0,0.0,477,0,0.0,776.2466456387243,BULLISH,63.17836426090824,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 779.0, 'mother_bar_low': 777.0, 'inside_bar_high': 778.7000122070312, 'inside_bar_low': 777.25, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:38
DIVISLAB,Pharmaceuticals,HOLD,6125.5,6125.5,6125.5,0.0,0.0,189,0,0.0,6086.168766202866,BULLISH,35.42857142857143,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 6141.5, 'mother_bar_low': 6124.0, 'inside_bar_high': 6129.0, 'inside_bar_low': 6125.5, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
IGL,Industrials,HOLD,207.60000610351562,207.60000610351562,207.60000610351562,0.0,0.0,5206,0,0.0,206.61482720325424,BULLISH,60.61853075350008,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
PETRONET,Industrials,WEAK_SELL,278.3500061035156,277.8999938964844,278.95001220703125,0.0,0.10754724453467888,88,1666,0.600006103515625,278.85652527205474,BEARISH,67.39111686071583,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 278.95001220703125, 'mother_bar_low': 277.8999938964844, 'inside_bar_high': 278.79998779296875, 'inside_bar_low': 278.54998779296875, 'breakout_signal': 'PENDING', 'bars_since_inside': 3}",08:31:38
ULTRACEMCO,Industrials,STRONG_SELL,12652.0,12576.0,12690.0,0.0,0.1420678768745067,75,26,38.0,12784.957684719273,BEARISH,18.888888888888886,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 12690.0, 'mother_bar_low': 12670.0, 'inside_bar_high': 12686.0, 'inside_bar_low': 12671.0, 'breakout_signal': 'BEARISH_BREAKOUT', 'bars_since_inside': 3}",08:31:38
BIOCON,Pharmaceuticals,HOLD,358.75,358.75,358.75,0.0,0.0,640,0,0.0,359.1693532334155,BEARISH,47.019781889910185,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 359.0, 'mother_bar_low': 358.20001220703125, 'inside_bar_high': 358.79998779296875, 'inside_bar_low': 358.70001220703125, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
TCS,I.T,WEAK_SELL,3073.199951171875,3070.10009765625,3074.300048828125,0.0,0.017891839423242697,3949,909,1.10009765625,3080.898483070017,BEARISH,46.60634983760853,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 3074.300048828125, 'mother_bar_low': 3070.10009765625, 'inside_bar_high': 3074.0, 'inside_bar_low': 3073.199951171875, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
COFORGE,I.T,HOLD,1731.300048828125,1731.300048828125,1731.300048828125,0.0,0.0,2657,0,0.0,1718.3973401152084,BULLISH,44.47013357409861,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 1735.699951171875, 'mother_bar_low': 1729.800048828125, 'inside_bar_high': 1732.0999755859375, 'inside_bar_low': 1731.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
UNOMINDA,Auto,HOLD,1254.300048828125,1254.300048828125,1254.300048828125,0.0,0.0,6036,0,0.0,1238.6503682667962,BULLISH,80.98596190601727,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
NTPC,Miscellaneous,WEAK_SELL,337.1499938964844,336.95001220703125,337.54998779296875,0.0,0.05924957946224328,12645,2500,0.399993896484375,338.115299299305,BEARISH,65.85360407300445,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 337.54998779296875, 'mother_bar_low': 336.95001220703125, 'inside_bar_high': 337.25, 'inside_bar_low': 337.1499938964844, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
IIFL,Finance,WEAK_SELL,455.0,454.6000061035156,455.8999938964844,0.0,0.09870518847700682,153,1111,0.899993896484375,462.05584414245925,BEARISH,27.58621496037398,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 455.8999938964844, 'mother_bar_low': 454.6000061035156, 'inside_bar_high': 455.3500061035156, 'inside_bar_low': 455.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
YESBANK,Bank,WEAK_SELL,19.34000015258789,19.31999969482422,19.360000610351562,0.0,0.05165407317440339,6431,49998,0.020000457763671875,19.39768886544442,BEARISH,46.66658189540073,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 19.360000610351562, 'mother_bar_low': 19.31999969482422, 'inside_bar_high': 19.350000381469727, 'inside_bar_low': 19.329999923706055, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:38
M&MFIN,Finance,HOLD,264.1000061035156,264.1000061035156,264.1000061035156,0.0,0.0,3103,0,0.0,263.6200281345698,BULLISH,75.40960642763162,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
SOLARINDS,Aerospace & Defence,WEAK_SELL,14861.0,14887.0,14917.0,0.0,0.18770530267480057,432,17,56.0,14778.999504021931,BULLISH,50.11933174224344,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 14917.0, 'mother_bar_low': 14887.0, 'inside_bar_high': 14903.0, 'inside_bar_low': 14895.0, 'breakout_signal': 'BEARISH_BREAKOUT', 'bars_since_inside': 3}",08:31:38
GMRAIRPORT,Miscellaneous,WEAK_SELL,89.58000183105469,89.45999908447266,89.69000244140625,0.0,0.061322671065498637,427,9090,0.1100006103515625,89.87914230517531,BEARISH,48.538144762261695,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 89.69000244140625, 'mother_bar_low': 89.45999908447266, 'inside_bar_high': 89.58999633789062, 'inside_bar_low': 89.58000183105469, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
TECHM,I.T,HOLD,1511.5,1511.5,1511.5,0.0,0.0,729,0,0.0,1512.559599625687,BEARISH,53.61832330808952,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
NAUKRI,I.T,WEAK_SELL,1379.0999755859375,1377.199951171875,1381.0999755859375,0.0,0.0724060544259836,1661,500,2.0,1396.2914614219135,BEARISH,11.343388003629315,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 1381.0999755859375, 'mother_bar_low': 1377.199951171875, 'inside_bar_high': 1380.0, 'inside_bar_low': 1378.699951171875, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
TORNTPOWER,Miscellaneous,WEAK_SELL,1280.0999755859375,1277.5,1281.800048828125,0.0,0.06631585182656911,1878,588,1.7000732421875,1287.9346133336214,BEARISH,49.19788888925155,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 1281.800048828125, 'mother_bar_low': 1277.5, 'inside_bar_high': 1281.199951171875, 'inside_bar_low': 1280.0999755859375, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
INDIANB,Bank,WEAK_BUY,670.9000244140625,671.4000244140625,670.5,0.02983030679064131,0.0,247,2499,0.4000244140625,670.8056463707959,BULLISH,61.87497139020706,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 671.4000244140625, 'mother_bar_low': 670.5, 'inside_bar_high': 670.9500122070312, 'inside_bar_low': 670.5999755859375, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
PFC,Finance,HOLD,401.04998779296875,401.04998779296875,401.04998779296875,0.0,0.0,3070,0,0.0,402.45710919570837,BEARISH,72.77462484341847,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
IDEA,Telecom,HOLD,6.75,6.75,6.75,0.0,0.0,543903,0,0.0,6.686469373933111,BULLISH,49.0195858437396,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
PAGEIND,FMCG,WEAK_SELL,45615.0,45550.0,45640.0,0.0,0.027388255915863278,1,40,25.0,45793.67430619058,BEARISH,54.198473282442755,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 45640.0, 'mother_bar_low': 45550.0, 'inside_bar_high': 45620.0, 'inside_bar_low': 45615.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
ASTRAL,FMCG,WEAK_BUY,1429.4000244140625,1435.0,1424.4000244140625,0.17551249348148484,0.0,802,200,5.0,1415.3144949934695,BULLISH,76.05577301095173,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1435.0, 'mother_bar_low': 1424.4000244140625, 'inside_bar_high': 1429.4000244140625, 'inside_bar_low': 1428.300048828125, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
FORTIS,Pharmaceuticals,HOLD,937.1500244140625,937.1500244140625,937.1500244140625,0.0,0.0,4140,0,0.0,944.8125991563585,BEARISH,54.0160800078439,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
DLF,Realty,HOLD,767.4500122070312,767.4500122070312,767.4500122070312,0.0,0.0,116,0,0.0,772.0241263710086,BEARISH,49.80847391831027,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 768.6500244140625, 'mother_bar_low': 767.2000122070312, 'inside_bar_high': 767.5499877929688, 'inside_bar_low': 767.2999877929688, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
POWERGRID,Miscellaneous,HOLD,283.04998779296875,283.04998779296875,283.04998779296875,0.0,0.0,11100,0,0.0,284.6230659188169,BEARISH,56.04383811555126,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 283.25, 'mother_bar_low': 282.70001220703125, 'inside_bar_high': 283.1499938964844, 'inside_bar_low': 283.0, 'breakout_signal': 'PENDING', 'bars_since_inside': 2}",08:31:38
ADANIPORTS,Industrials,HOLD,1345.0,1345.0,1345.0,0.0,0.0,847,0,0.0,1355.6045047425193,BEARISH,26.530451246449985,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 1345.9000244140625, 'mother_bar_low': 1344.300048828125, 'inside_bar_high': 1345.0, 'inside_bar_low': 1344.800048828125, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
TITAGARH,FMCG,HOLD,854.8499755859375,854.8499755859375,854.8499755859375,0.0,0.0,14152,0,0.0,847.8367140265235,BULLISH,46.47692330594752,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
RECLTD,Finance,HOLD,378.6000061035156,378.6000061035156,378.6000061035156,0.0,0.0,4425,0,0.0,379.9378329317443,BEARISH,54.36908162176896,"{'has_inside_bar': False, 'inside_bar_type': 'NONE', 'mother_bar_high': 0, 'mother_bar_low': 0, 'inside_bar_high': 0, 'inside_bar_low': 0, 'breakout_signal': 'NONE', 'bars_since_inside': 999}",08:31:38
BAJAJ-AUTO,Auto,HOLD,8679.5,8679.5,8679.5,0.0,0.0,609,0,0.0,8694.186819856037,BEARISH,69.5945945945946,"{'has_inside_bar': True, 'inside_bar_type': 'BULLISH', 'mother_bar_high': 8683.0, 'mother_bar_low': 8664.0, 'inside_bar_high': 8682.0, 'inside_bar_low': 8676.5, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
IRB,Realty,WEAK_SELL,43.86000061035156,43.650001525878906,44.0,0.0,0.15909021550958807,4803,7142,0.1399993896484375,44.39225582781647,BEARISH,30.46354939027934,"{'has_inside_bar': True, 'inside_bar_type': 'BEARISH', 'mother_bar_high': 44.0, 'mother_bar_low': 43.650001525878906, 'inside_bar_high': 43.900001525878906, 'inside_bar_low': 43.86000061035156, 'breakout_signal': 'PENDING', 'bars_since_inside': 1}",08:31:38
